2019-01-17 09:20:00+00:00,177.00464825,29.8698163,39.2910677999999,,,,0,61.9228866,55.8360734,1029.36022,53.80204,53.1438121999999,34.9961849999999,39.7125,174.375,35.501651625,9.23172845,2,G01,174.375,4.49832484
2019-01-17 09:30:00+00:00,-9.75219121,30.0256488,39.1159145,,,,0,60.0884504,55.1326631999999,517.572771299999,53.9723407,53.3117868,34.6835962,40.2562825,182.857142857142,-17.23739275,4.63172132,2,G01,182.857142857142,3.388394865
2019-01-17 09:40:00+00:00,248.0842069,29.8415021,39.2466259,,,,0,61.3300702999999,55.5499073,1046.05129,52.8046515999999,52.300239,34.9961849999999,40.584544,193,47.05610061,9.3902699,2,G01,193,4.572799825
2019-01-17 09:50:00+00:00,237.9160963,29.7115612999999,39.4353475,,,,0,63.0307062,56.131926,1043.12546,54.6089312,53.9634438,34.9961849999999,39.8495677999999,191,48.59365705,9.35010419999999,2,G01,191,4.80049479
2019-01-17 10:00:00+00:00,46.32744041875,29.969832375,35.0721275555555,,,,0,54.7148088888889,55.860059125,811.651608749999,55.115376875,54.37063975,31.10772,35.4166733333333,,3.68940740625,7.26304891249999,2,G01,,4.17317485
2019-01-17 10:10:00+00:00,258.94675627,29.8621914,39.5616141111111,,,,0,63.4366046666666,56.6278292,1049.40049,56.1928258999999,55.4729878,35.0120434444444,39.9979902222222,162.142857142857,51.8545371149999,9.41553105,2,G01,162.142857142857,4.85278481
2019-01-17 10:20:00+00:00,341.124333,29.8353637,39.7385255,,,,0,64.8296059999999,57.1006338999999,1099.41255,57.9461165,57.1839106,35.6658061,40.0445496,154,68.75935045,9.86154465,2,G01,154,5.18050982999999
2019-01-17 10:30:00+00:00,225.482810365,29.8044425,39.8381031,,,,0,64.4717859,57.3830661,1067.1257,58.7223082,57.9183853,35.9447682999999,40.300021,151,46.08846628,9.56391125,2,G01,151,4.438499845
2019-01-17 10:40:00+00:00,132.753137026666,30.040985625,34.89360825,,,,0,55.585560875,57.261542875,924.12559125,58.703757,57.864373,31.487402125,35.43507725,169,25.5817286333333,8.293755825,2,G01,169,3.87063320666666
2019-01-17 10:50:00+00:00,7.0226724047619,30.1161287,35.952615,,,,0,55.2096062727272,55.9638047,348.7463995,58.104477,57.3569537,31.8240927272727,37.5623831818181,155.5,-8.91194335714286,3.11528703,2,G01,155.5,3.58989978095238
2019-01-17 11:00:00+00:00,-3.15208815384615,30.1686701428571,39.4848215,,,,0,60.1236264999999,56.0392978571428,660.683687714285,56.5942511428571,55.9768927142857,35.3107918333333,41.312638,160,-10.1713479307692,5.89448078571428,3,G01,160,3.43616129230769
2019-01-17 11:10:00+00:00,307.939854749999,29.7886722999999,39.6492564,,,,0,62.5271591999999,56.4720316999999,1096.40338,56.3809895,55.7652231,35.9934357999999,40.8875,166,62.0886425,9.82513855,2,G01,166,5.125244815
2019-01-17 11:20:00+00:00,274.3016141,29.6000000999999,39.8804465,,,,0,64.1929483,57.0072344,1045.96082,58.1487459,57.4722671,35.9961849999999,40.43125,,55.99992968,9.37530229999999,2,G01,,4.794874795
2019-01-17 11:30:00+00:00,236.1759358,29.6212943999999,39.9548637,,,,0,63.796485,57.0367554999999,1041.72259999999,58.3995722,57.6262545,35.9961849999999,40.3312496,,46.19685442,9.3432082,2,G01,,4.48451475499999
2019-01-17 11:40:00+00:00,36.65446151,29.6145562,39.8418666,,,,0,61.9973868999999,56.4369738,746.982232,57.8407615999999,57.1163980999999,35.8045279,40.668999,186,3.609518175,6.68449419999999,2,G01,186,3.73124983
2019-01-17 11:50:00+00:00,62.0049419,29.438218,39.924162,,,,0,61.6223009,56.4737902,1029.81546,56.9414178,56.2138804,36.000756,40.275,170.75,11.3323093809999,9.24118905,2,G01,170.75,3.58053483
2019-01-17 12:00:00+00:00,88.54748165,29.4031836,40.0134958999999,,,,0,61.7971397999999,56.3766700999999,1030.01957,56.8643121999999,56.0960214,36.0191189,39.95625,173,18.04336296,9.2260374,2,G01,173,3.690674815
2019-01-17 12:10:00+00:00,103.125291749999,29.1388631,40.0824188,,,,0,61.8929025,56.2946024,1030.20363,56.8542959,56.0643795,36.8942382,39.7051453,,20.68496125,9.2339647,2,G01,,4.02504480499999
2019-01-17 12:20:00+00:00,145.4685329,29.0248474,40.1487258999999,,,,0,62.3241944,56.2549807,1030.0433,57.0004175999999,56.1843032,36.9879557,39.49375,191,28.54384405,9.23045805,2,G01,191,4.328814845
2019-01-17 12:30:00+00:00,119.55184215,28.8802278,40.2038439,,,,0,62.3245125,56.2671028,1030.02168,57.2301739,56.3816417,36.9952504999999,39.3316772,188,23.47615535,9.23427119999999,2,G01,188,4.16976978499999
2019-01-17 12:40:00+00:00,59.5622627,28.7620576,40.2505884,,,,0,61.5168116999999,56.0625806,1030.08426999999,57.2175049,56.3432471999999,36.9961849999999,39.175,,12.088001815,9.23665905,2,G01,,3.687414835
2019-01-17 12:50:00+00:00,60.7934479499999,28.6342054,40.2995018999999,,,,0,61.0482466,55.8631447,1030.11259,57.1052954,56.2270126999999,36.9961849999999,38.975,183.5,11.49186737,9.2385403,2,G01,183.5,3.58688480499999
2019-01-17 13:00:00+00:00,57.1668104,28.417415,40.3227021,,,,0,60.5734723999999,55.5700113999999,1026.133096,56.9248801,56.0413628,36.9961849999999,38.74375,197,11.228972944,9.2051497,2,G01,197,3.490394835
2019-01-17 13:10:00+00:00,306.9400975,28.0470308,40.3454304,,,,0,62.6963481,55.7879922,1040.88749,57.6833003,56.8139694,36.9961849999999,38.4635944,203,61.30559895,9.33445589999999,2,G01,203,5.339674805
2019-01-17 13:20:00+00:00,369.5661845,27.8987438,40.4524473,,,,0,64.0976476,56.2613848,1076.20819999999,59.1745614,58.3294794999999,36.9961849999999,38.2812759,,74.85450795,9.64949975,2,G01,,5.758799885
2019-01-17 13:30:00+00:00,446.433154,27.6950848999999,40.5741031,,,,0,65.2504299,56.7098614,1144.28218,60.5842186,59.7423427,36.9961849999999,38.2125,,90.33701905,10.25284295,2,G01,,6.102944855
2019-01-17 13:40:00+00:00,367.255907058823,27.548578625,36.1327281111111,,,,0,58.0834698888888,57.090387125,1062.3960875,61.474828125,60.636819125,32.8854977777777,33.8898493333333,,74.3956264117647,9.52194975,2,G01,,5.74647045882353
2019-01-17 13:50:00+00:00,386.128609411764,27.29977425,40.6746542857142,,,,0,65.4653541428571,57.3154965,1079.1388625,62.208085875,61.3235041249999,36.996185,38.073928,202.4,76.9656748823529,9.6672766875,2,G01,202.4,5.71692337647058
2019-01-17 14:00:00+00:00,402.0416455,27.1428037,40.7357975,,,,0,65.978312,57.5624569,1111.86794,62.9763503999999,62.1009314,36.9939659999999,37.968748,,81.91832955,9.9702987,2,G01,,5.81583981
2019-01-17 14:10:00+00:00,416.9970105,27.0029662,40.777739,,,,0,66.2707035,57.8209443,1114.76612,63.5791168,62.7021774,36.9793327,37.8374922999999,,84.71461805,9.9966086,2,G01,,5.966039855
2019-01-17 14:20:00+00:00,433.5307635,26.8805142,40.8400138,,,,0,66.6655878999999,58.0947305999999,1124.86072,64.2004381999999,63.3229159,36.0654033,37.6748184,,87.21833155,10.0825635,2,G01,,6.01164984499999
2019-01-17 14:30:00+00:00,662.0134385,26.6642850999999,41.0248737999999,,,,0,68.2493552999999,58.6329354,1287.4237,65.399455,64.5618896,36.003815,37.5015323999999,,133.885448049999,11.5353808,2,G01,,6.819364845
2019-01-17 14:40:00+00:00,664.3681165,26.5365013,41.247325,,,,0,69.5100195,59.2888927999999,1284.28558,66.8364213999999,66.075748,36.003815,37.3288132,,134.5569555,11.523515,2,G01,,6.97000480499999
2019-01-17 14:50:00+00:00,714.94881,26.4425995,41.3982624,,,,0,70.0281057,59.6678137,1314.94092,67.6725244,66.931799,36.003815,37.168586,,143.8071885,11.7981458,2,G01,,7.06429472499999
2019-01-17 15:00:00+00:00,756.086346499999,26.3174623,41.7686364999999,,,,0,70.0220544,59.0704432,1341.61638999999,68.6667973,67.9705395,36.003815,36.8000843,,152.933747499999,12.038385,2,G01,,7.07978978
2019-01-17 15:10:00+00:00,567.0649965,26.1679766,41.7061354999999,,,,0,68.5913161,58.5088639,1228.55824999999,68.4600526,67.7142985999999,36.003815,36.512508,,115.61438585,11.0122743,2,G01,,6.46568983999999
2019-01-17 15:20:00+00:00,555.493903,26.0726863,41.5469637,,,,0,67.7058923,57.8733252,1208.96487,68.037879,67.2416924,36.0034145,36.3305172,,113.53593385,10.8403179,2,G01,,6.548504805
2019-01-17 15:30:00+00:00,547.943275,25.9450415,41.44575,,,,0,67.1278340999999,57.311308,1218.11798,67.7744099999999,66.9671769999999,35.996843,36.1375,,112.37241075,10.9246765,2,G01,,6.3333299
2019-01-17 15:40:00+00:00,553.308944210526,25.7244728,37.6376903636363,,,,0,60.7467203636363,56.8887175,1199.43861,67.5143659,66.7145355,32.7216741818181,32.6590842727272,,112.587176999999,10.7425144,2,G01,,6.47793660526315
2019-01-17 15:50:00+00:00,725.22641,25.4136019999999,41.50014775,,,,0,67.4155325,56.6642234,1313.84474,67.666428,66.915689,35.98985175,35.65625,200,146.9751765,11.7762502,2,G01,200,6.69753984
2019-01-17 16:00:00+00:00,832.866066999999,25.2154008,41.6712625999999,,,,0,68.2271681,56.8670185,1379.8266,68.3111309,67.624599,35.9930193999999,35.5312504,,169.236171999999,12.37053745,2,G01,,6.974344755
2019-01-17 16:10:00+00:00,1248.83325,24.8128392,33.8549705999999,,,,0,56.614292,58.1595578,1588.74725999999,71.583812,71.0322209999999,28.6512672,28.18684,194.75,252.938989,14.236347,2,G01,194.75,8.25747954
2019-01-17 16:20:00+00:00,1347.79957,24.5958896,43.015858,,,,0,72.0941811,59.1863815,1624.80085,75.036254,74.5940438,35.8974583999999,35.0125,194,274.3285235,14.562159,2,G01,194,8.6608593
2019-01-17 16:30:00+00:00,1230.55353499999,24.3703348,43.5548073,,,,0,72.5608199999999,59.7043919,1559.08502,77.560058,77.1321404,36.0035496,34.9017257999999,190.25,250.2585635,13.9845133999999,2,G01,190.25,8.566574505
2019-01-17 16:40:00+00:00,1119.45027052631,24.1994933333333,43.7239674444444,,,,0,72.299324,59.5296121111111,1523.35698888888,77.7319175555555,77.2569124444444,36.0041824,34.8055572222222,186.7,225.753827894736,13.6603217777777,2,G01,186.7,8.07743643157894
2019-01-17 16:50:00+00:00,986.3614425,24.1205355,43.8482498,,,,0,71.942665,59.4594531,1457.45095,77.5038615,76.9848125,36.0039977,34.6115688181818,180.4,201.4339355,13.0635029,2,G01,180.4,7.92025945
2019-01-17 17:00:00+00:00,1026.12179090909,24.0053041666666,37.5304157142857,,,,0,61.5078228571428,59.4740853333333,1483.94633333333,76.8665596666666,76.2955269999999,30.003312,28.71875,180.666666666666,207.75513090909,13.3153428333333,2,G01,180.666666666666,7.97678149999999
2019-01-17 17:10:00+00:00,998.364974999999,23.8091403999999,43.70673875,,,,0,71.7909114999999,59.4448866,1460.5549,76.336893,75.747437,35.99310825,34.15625,181.8,204.811074,13.0883358,2,G01,181.8,8.01899948
2019-01-17 17:20:00+00:00,1127.8508865,23.7373675,43.8350637,,,,0,72.3634980999999,59.8035292,1530.43652,77.0973588999999,76.5502623,35.9805635,34.0326126,183,229.42056,13.7004484,2,G01,183,8.103564485
2019-01-17 17:30:00+00:00,956.7458855,23.5767773,43.8972982999999,,,,0,71.7323682,59.5151458,1425.05724,76.5783889999999,76.0044571,35.8852143,33.8874212,185,191.8369055,12.77509555,2,G01,185,7.58949467
2019-01-17 17:40:00+00:00,896.264308,23.4100001,43.7998733,,,,0,71.2510085999999,59.372198,1411.66701999999,75.6940193999999,75.0794684999999,35.0238973,33.7462467,,182.553746,12.65408155,2,G01,,7.44334467499999
2019-01-17 17:50:00+00:00,924.883772,23.2568178,43.6064581,,,,0,71.0594553999999,59.2026101,1427.57530999999,74.9331206,74.3114455,35.0061209,33.5499615,,185.518673,12.7824598,2,G01,,7.470904615
2019-01-17 18:00:00+00:00,1092.86340714285,23.163327,32.647585,,,,0,53.617875,59.3049656666666,1506.80303333333,74.9158866666666,74.3065916666666,26.25286125,25.078125,,220.742902857142,13.5061156666666,2,G01,,8.20728514285714
2019-01-17 18:10:00+00:00,1667.71196428571,23.0998157142857,44.5780828333333,,,,0,74.5910074999999,61.4046387142857,1731.6011,81.9905212857143,81.5411494285714,35.003815,33.2604166666666,197,340.750494285714,15.5314179999999,2,G01,197,8.87836383571428
2019-01-17 18:20:00+00:00,1720.91065555555,23.0783057777777,44.9285613333333,,,,0,75.3859353333333,62.130508,1756.61173333333,86.2769384444444,85.8549178888888,35.0047276666666,33.3819444444444,195.5,347.720428333333,15.7441072777777,2,G01,195.5,8.80164934444444
2019-01-17 18:30:00+00:00,1720.394785,23.0274678,45.1976559,,,,0,76.1450400999999,62.9104814999999,1743.48226999999,91.1016629,90.6675684,35.0084551,33.6125,194,348.9588615,15.62959815,2,G01,194,8.749299615
